"","Date","Afghanistan_cases","Albania_cases","Algeria_cases","Andorra_cases","Angola_cases","AntiguaandBarbuda_cases","Argentina_cases","Armenia_cases","Australia_cases","Austria_cases","Azerbaijan_cases","Bahrain_cases","Bangladesh_cases","Barbados_cases","Belarus_cases","Belgium_cases","Belize_cases","Benin_cases","Bhutan_cases","Bolivia_cases","BosniaandHerzegovina_cases","Botswana_cases","Brazil_cases","Brunei_cases","Bulgaria_cases","BurkinaFaso_cases","Burundi_cases","Cambodia_cases","Cameroon_cases","Canada_cases","CapeVerde_cases","CentralAfricanRepublic_cases","Chad_cases","Chile_cases","China_cases","Colombia_cases","Congo_cases","CostaRica_cases","CotedIvoire_cases","Croatia_cases","Cuba_cases","Cyprus_cases","Czechia_cases","DemocraticRepublicoftheCongo_cases","Denmark_cases","DiamondPrincessCruiseShip_cases","Djibouti_cases","Dominica_cases","DominicanRepublic_cases","EastTimor_cases","Ecuador_cases","Egypt_cases","ElSalvador_cases","EquatorialGuinea_cases","Eritrea_cases","Estonia_cases","Eswatini_cases","Ethiopia_cases","Fiji_cases","Finland_cases","France_cases","Gabon_cases","Georgia_cases","Germany_cases","Ghana_cases","Greece_cases","Grenada_cases","Guatemala_cases","Guinea_cases","GuineaBissau_cases","Guyana_cases","Haiti_cases","HolySee_cases","Honduras_cases","HongKong_cases","Hungary_cases","Iceland_cases","India_cases","Indonesia_cases","Iran_cases","Iraq_cases","Ireland_cases","Israel_cases","Italy_cases","Jamaica_cases","Japan_cases","Jordan_cases","Kazakhstan_cases","Kenya_cases","Kosovo_cases","Kuwait_cases","Kyrgyzstan_cases","Laos_cases","Latvia_cases","Lebanon_cases","Liberia_cases","Libya_cases","Liechtenstein_cases","Lithuania_cases","Luxembourg_cases","Macao_cases","Madagascar_cases","Malawi_cases","Malaysia_cases","Maldives_cases","Mali_cases","Malta_cases","Mauritania_cases","Mauritius_cases","Mexico_cases","Moldova_cases","Monaco_cases","Mongolia_cases","Montenegro_cases","Morocco_cases","Mozambique_cases","MSZaandam_cases","Myanmar_cases","Namibia_cases","Nepal_cases","Netherlands_cases","NewZealand_cases","Nicaragua_cases","Niger_cases","Nigeria_cases","NorthMacedonia_cases","Norway_cases","occupiedPalestinianterritory_cases","Oman_cases","Pakistan_cases","Panama_cases","PapuaNewGuinea_cases","Paraguay_cases","Peru_cases","Philippines_cases","Poland_cases","Portugal_cases","Qatar_cases","RepublicofKorea_cases","Romania_cases","Russia_cases","Rwanda_cases","SaintKittsandNevis_cases","SaintLucia_cases","SaintVincentandtheGrenadines_cases","SanMarino_cases","SaoTomeandPrincipe_cases","SaudiArabia_cases","Senegal_cases","Serbia_cases","Seychelles_cases","SierraLeone_cases","Singapore_cases","Slovakia_cases","Slovenia_cases","Somalia_cases","SouthAfrica_cases","SouthSudan_cases","Spain_cases","SriLanka_cases","Sudan_cases","Suriname_cases","Sweden_cases","Switzerland_cases","SyrianArabRepublic_cases","Taiwan_cases","Tanzania_cases","Thailand_cases","TheBahamas_cases","TheGambia_cases","Togo_cases","TrinidadandTobago_cases","Tunisia_cases","Turkey_cases","Uganda_cases","Ukraine_cases","UnitedArabEmirates_cases","UnitedKingdom_cases","Uruguay_cases","US_cases","Uzbekistan_cases","Venezuela_cases","Vietnam_cases","WesternSahara_cases","Yemen_cases","Zambia_cases","Zimbabwe_cases","Afghanistan_deaths","Albania_deaths","Algeria_deaths","Andorra_deaths","Angola_deaths","AntiguaandBarbuda_deaths","Argentina_deaths","Armenia_deaths","Australia_deaths","Austria_deaths","Azerbaijan_deaths","Bahrain_deaths","Bangladesh_deaths","Barbados_deaths","Belarus_deaths","Belgium_deaths","Belize_deaths","Benin_deaths","Bhutan_deaths","Bolivia_deaths","BosniaandHerzegovina_deaths","Botswana_deaths","Brazil_deaths","Brunei_deaths","Bulgaria_deaths","BurkinaFaso_deaths","Burundi_deaths","Cambodia_deaths","Cameroon_deaths","Canada_deaths","CapeVerde_deaths","CentralAfricanRepublic_deaths","Chad_deaths","Chile_deaths","China_deaths","Colombia_deaths","Congo_deaths","CostaRica_deaths","CotedIvoire_deaths","Croatia_deaths","Cuba_deaths","Cyprus_deaths","Czechia_deaths","DemocraticRepublicoftheCongo_deaths","Denmark_deaths","DiamondPrincessCruiseShip_deaths","Djibouti_deaths","Dominica_deaths","DominicanRepublic_deaths","EastTimor_deaths","Ecuador_deaths","Egypt_deaths","ElSalvador_deaths","EquatorialGuinea_deaths","Eritrea_deaths","Estonia_deaths","Eswatini_deaths","Ethiopia_deaths","Fiji_deaths","Finland_deaths","France_deaths","Gabon_deaths","Georgia_deaths","Germany_deaths","Ghana_deaths","Greece_deaths","Grenada_deaths","Guatemala_deaths","Guinea_deaths","GuineaBissau_deaths","Guyana_deaths","Haiti_deaths","HolySee_deaths","Honduras_deaths","HongKong_deaths","Hungary_deaths","Iceland_deaths","India_deaths","Indonesia_deaths","Iran_deaths","Iraq_deaths","Ireland_deaths","Israel_deaths","Italy_deaths","Jamaica_deaths","Japan_deaths","Jordan_deaths","Kazakhstan_deaths","Kenya_deaths","Kosovo_deaths","Kuwait_deaths","Kyrgyzstan_deaths","Laos_deaths","Latvia_deaths","Lebanon_deaths","Liberia_deaths","Libya_deaths","Liechtenstein_deaths","Lithuania_deaths","Luxembourg_deaths","Macao_deaths","Madagascar_deaths","Malawi_deaths","Malaysia_deaths","Maldives_deaths","Mali_deaths","Malta_deaths","Mauritania_deaths","Mauritius_deaths","Mexico_deaths","Moldova_deaths","Monaco_deaths","Mongolia_deaths","Montenegro_deaths","Morocco_deaths","Mozambique_deaths","MSZaandam_deaths","Myanmar_deaths","Namibia_deaths","Nepal_deaths","Netherlands_deaths","NewZealand_deaths","Nicaragua_deaths","Niger_deaths","Nigeria_deaths","NorthMacedonia_deaths","Norway_deaths","occupiedPalestinianterritory_deaths","Oman_deaths","Pakistan_deaths","Panama_deaths","PapuaNewGuinea_deaths","Paraguay_deaths","Peru_deaths","Philippines_deaths","Poland_deaths","Portugal_deaths","Qatar_deaths","RepublicofKorea_deaths","Romania_deaths","Russia_deaths","Rwanda_deaths","SaintKittsandNevis_deaths","SaintLucia_deaths","SaintVincentandtheGrenadines_deaths","SanMarino_deaths","SaoTomeandPrincipe_deaths","SaudiArabia_deaths","Senegal_deaths","Serbia_deaths","Seychelles_deaths","SierraLeone_deaths","Singapore_deaths","Slovakia_deaths","Slovenia_deaths","Somalia_deaths","SouthAfrica_deaths","SouthSudan_deaths","Spain_deaths","SriLanka_deaths","Sudan_deaths","Suriname_deaths","Sweden_deaths","Switzerland_deaths","SyrianArabRepublic_deaths","Taiwan_deaths","Tanzania_deaths","Thailand_deaths","TheBahamas_deaths","TheGambia_deaths","Togo_deaths","TrinidadandTobago_deaths","Tunisia_deaths","Turkey_deaths","Uganda_deaths","Ukraine_deaths","UnitedArabEmirates_deaths","UnitedKingdom_deaths","Uruguay_deaths","US_deaths","Uzbekistan_deaths","Venezuela_deaths","Vietnam_deaths","WesternSahara_deaths","Yemen_deaths","Zambia_deaths","Zimbabwe_deaths","update"
"75",2020-04-05,349,361,1320,501,14,15,1451,822,5687,12051,584,700,88,56,562,19691,5,22,5,157,654,6,11130,135,531,345,3,114,650,15756,7,8,9,4471,81668,1485,45,454,261,1182,320,446,4587,154,4561,712,59,14,1745,1,3646,1173,62,16,29,1097,9,43,12,1927,71412,21,174,100123,214,1735,12,61,121,18,24,21,7,268,890,733,1486,3588,2273,58226,961,4994,8430,128948,58,3139,345,584,142,145,556,147,11,533,527,13,18,77,811,2804,44,72,4,3662,19,45,227,6,227,1890,864,73,14,214,1021,10,9,21,16,9,17953,1039,6,184,232,555,5687,237,298,3157,1801,1,104,2281,3246,4102,11278,1604,10237,3864,5389,104,10,14,7,266,0,2402,222,1908,10,6,1309,485,997,7,1655,1,131646,176,12,10,6830,21100,19,363,22,2169,28,4,44,104,574,27069,52,1308,1799,48436,400,337072,342,159,241,4,0,39,9,7,20,152,18,2,0,44,7,35,204,7,4,9,1,8,1447,0,0,0,10,23,1,486,1,20,17,0,0,9,259,1,0,0,34,3329,35,5,2,3,15,8,9,67,18,179,11,0,0,82,0,180,78,3,0,0,15,0,2,0,28,8093,1,2,1584,5,73,0,2,0,0,4,1,0,22,4,34,4,99,198,3603,61,158,49,15887,3,77,5,6,4,1,1,1,0,1,18,3,1,1,13,36,0,0,0,61,0,5,0,1,7,79,15,1,0,2,70,0,2,1,0,0,1771,1,1,10,5,18,71,1,2,47,46,0,3,83,152,94,295,4,183,151,45,0,0,0,0,32,0,34,2,51,0,0,6,1,28,0,11,0,12641,5,2,1,401,715,2,5,1,23,4,1,3,7,22,574,0,37,10,4943,5,9619,2,7,0,0,0,1,1,75
"76",2020-04-06,367,377,1423,525,16,15,1554,833,5797,12297,641,756,123,60,700,20814,7,26,5,183,674,6,12161,135,549,364,3,114,658,16563,7,8,9,4815,81707,1579,45,467,323,1222,350,465,4822,161,4875,712,90,15,1828,1,3747,1322,69,16,31,1108,10,44,14,2176,75343,24,188,103374,214,1755,12,70,128,18,31,24,7,298,914,744,1562,4778,2491,60500,1031,5364,8904,132547,58,3654,349,662,158,145,665,216,12,542,541,14,19,77,843,2843,44,82,5,3793,19,47,241,6,244,2143,965,77,15,233,1120,10,9,22,16,9,18926,1106,6,253,238,570,5865,254,331,3766,1988,2,113,2561,3660,4413,11730,1832,10284,4057,6343,105,10,14,7,266,4,2605,226,2200,11,6,1375,534,1021,7,1686,1,136675,178,12,10,7206,21657,19,373,24,2220,29,4,58,105,596,30217,52,1319,2076,52279,406,366667,457,165,245,4,0,39,10,11,21,173,21,2,0,48,8,40,220,7,4,12,2,13,1632,1,1,0,11,29,1,564,1,22,18,0,0,9,339,1,0,0,37,3331,46,5,2,3,16,9,9,78,18,187,11,0,0,86,0,191,85,4,0,0,19,0,2,0,27,8926,1,2,1810,5,79,0,3,0,0,4,1,0,22,4,38,6,136,209,3739,64,174,57,16523,3,85,6,6,6,1,1,4,0,1,19,3,1,1,15,41,0,0,0,62,0,5,0,1,7,94,19,1,0,2,80,0,2,1,0,0,1874,1,1,10,5,23,76,1,2,53,54,0,5,92,163,107,311,4,186,176,47,0,0,0,0,32,0,38,2,58,0,0,6,2,30,0,12,0,13341,5,2,1,477,765,2,5,1,26,5,1,3,8,22,649,0,38,11,5385,6,10783,2,7,0,0,0,1,1,76
"77",2020-04-07,423,383,1468,545,17,19,1628,853,5895,12639,717,811,164,63,861,22194,7,26,5,194,764,6,14034,135,577,384,3,115,658,17872,7,8,10,5116,81739,1780,45,483,349,1282,396,494,5017,180,5266,712,90,15,1956,1,3747,1450,78,16,31,1149,10,52,15,2308,79163,30,196,107663,287,1832,12,77,144,33,33,25,7,305,935,817,1586,5311,2738,62589,1122,5709,9248,135586,63,3906,353,697,172,170,743,228,14,548,548,14,20,78,880,2970,44,88,8,3963,19,56,293,6,268,2439,1056,79,15,241,1184,10,9,22,16,9,19709,1160,6,278,254,599,6086,261,371,4035,2100,2,115,2954,3764,4848,12442,2057,10331,4417,7497,105,11,14,8,279,4,2795,237,2447,11,6,1481,581,1059,8,1749,2,141942,185,14,10,7693,22253,19,376,24,2258,33,4,65,107,623,34109,52,1462,2359,55949,424,397505,520,165,249,4,0,39,11,14,22,193,22,2,1,56,8,45,243,8,5,17,3,13,2035,1,1,0,14,33,1,686,1,23,19,0,0,9,375,1,0,0,43,3331,50,5,2,3,18,11,9,88,18,203,11,0,0,98,0,191,94,4,0,0,21,0,2,0,34,10343,1,3,2016,5,81,0,3,0,0,5,1,0,22,4,47,6,150,221,3872,65,210,65,17127,3,92,6,6,6,4,1,4,0,2,19,3,1,1,15,44,0,0,1,63,0,5,0,1,7,125,22,1,0,2,90,0,2,1,0,0,2108,1,1,11,6,26,89,1,2,57,55,0,5,107,177,129,345,6,192,197,58,0,0,0,0,34,0,41,2,61,0,0,6,2,36,0,13,0,14045,6,2,1,591,821,2,5,1,27,6,1,3,8,23,725,0,45,12,6171,7,12794,2,7,0,0,0,1,2,77
"78",2020-04-08,444,400,1572,564,19,19,1715,881,6010,12942,822,823,218,63,1066,23403,8,26,5,210,804,6,16170,135,593,414,3,117,730,19141,7,8,10,5546,81804,2054,45,502,384,1343,457,526,5312,180,5597,712,135,15,2111,1,4450,1560,93,18,33,1185,12,55,15,2487,83057,34,211,113296,313,1884,12,87,164,33,37,27,8,312,960,895,1616,5916,2956,64586,1202,6074,9404,139422,63,4257,358,727,179,184,855,270,15,577,576,31,21,78,912,3034,45,93,8,4119,19,59,299,6,273,2785,1174,81,16,248,1275,17,9,22,16,9,20682,1210,6,342,276,617,6086,263,419,4263,2249,2,119,4342,3870,5205,13141,2210,10384,4761,8672,110,11,14,8,279,4,2932,244,2666,11,7,1623,682,1091,12,1845,2,148220,189,14,10,8419,23280,19,379,25,2369,40,4,70,107,628,38226,53,1668,2659,61474,424,429052,545,167,251,4,0,39,11,14,22,205,23,2,2,63,9,50,273,8,5,20,3,13,2240,1,1,0,15,34,1,819,1,24,23,0,0,10,407,1,0,0,48,3333,54,5,3,3,19,12,9,99,18,218,11,0,0,108,0,242,103,5,0,0,24,0,2,0,40,10887,1,3,2349,6,83,0,3,0,0,6,1,0,22,4,58,6,178,240,3993,69,235,73,17669,4,93,6,7,6,5,1,4,0,2,19,4,1,1,15,46,0,0,1,65,0,7,1,1,7,141,27,1,0,2,93,0,2,3,0,0,2255,1,1,11,6,29,101,1,2,61,59,0,5,121,182,159,380,6,200,220,63,0,0,0,0,34,0,41,2,65,0,0,6,2,40,1,18,0,14792,7,2,1,687,895,2,5,1,30,7,1,3,8,24,812,0,52,12,7111,7,14695,3,9,0,0,0,1,3,78
"79",2020-04-09,484,409,1666,583,19,19,1795,921,6108,13244,926,887,330,66,1486,24983,9,26,5,264,858,13,18092,135,618,443,3,119,730,20654,7,8,11,5972,81865,2223,60,539,444,1407,515,564,5569,180,5830,712,135,15,2349,1,4965,1699,103,18,33,1207,12,56,15,2605,87366,44,218,118181,378,1955,12,95,194,36,37,30,8,343,973,980,1648,6725,3293,66220,1232,6574,9968,143626,63,4667,372,781,184,184,910,280,16,589,582,31,24,78,955,3115,45,93,8,4228,19,74,337,7,314,3181,1289,84,16,252,1374,17,9,23,16,9,21903,1239,7,410,288,663,6211,263,457,4489,2528,2,124,5256,4076,5575,13956,2376,10423,5202,10131,110,11,14,12,333,4,3287,250,2867,11,7,1910,701,1124,12,1934,3,153222,190,15,10,9141,24051,19,380,25,2423,41,4,73,109,643,42282,53,1892,2990,65872,456,462780,582,171,255,4,0,39,11,15,23,235,25,2,2,72,10,51,295,9,5,21,3,16,2523,1,1,0,18,35,1,950,1,24,24,0,0,10,503,1,0,0,57,3335,69,5,3,3,20,15,10,112,18,237,11,0,0,118,0,272,118,6,0,0,24,0,2,0,42,12228,1,3,2607,6,87,0,3,0,0,6,2,0,23,4,66,6,226,280,4110,69,263,86,18279,4,94,7,8,7,5,1,4,0,3,19,4,1,1,16,52,0,0,1,67,0,7,2,1,7,174,29,1,0,2,97,0,2,3,0,0,2403,1,1,11,7,30,108,1,3,65,63,0,5,138,203,174,409,6,204,248,76,0,0,0,0,34,0,44,2,66,0,0,6,2,43,1,18,0,15447,7,2,1,793,948,2,5,1,32,8,1,3,8,25,908,0,57,14,7993,7,16544,3,9,0,0,0,1,3,79
"80",2020-04-10,521,416,1761,601,19,19,1975,937,6215,13555,991,925,424,67,1981,26667,10,35,5,268,901,13,19638,136,635,443,3,119,820,22059,7,8,11,6501,81907,2473,60,558,444,1495,564,595,5732,215,6014,712,150,16,2620,2,7161,1794,117,18,34,1258,12,65,16,2769,91738,44,234,122171,378,2011,14,126,212,36,37,31,8,382,989,1190,1675,7598,3512,68192,1279,8089,10408,147577,63,5530,372,812,189,250,993,298,16,612,609,37,24,79,999,3223,45,93,9,4346,19,87,350,7,318,3441,1438,90,16,255,1448,20,9,27,16,9,23249,1283,7,438,305,711,6314,267,484,4695,2752,2,129,5897,4195,5955,15472,2512,10450,5467,11917,118,12,15,12,344,4,3651,265,3105,11,8,2108,715,1160,21,2003,4,158273,190,17,10,9685,24551,19,382,32,2473,42,4,76,109,671,47029,53,2203,3360,74605,473,496535,624,171,257,4,1,40,13,15,23,256,26,2,2,82,12,54,319,10,6,27,4,19,3019,2,1,0,19,36,1,1057,1,25,24,0,0,12,557,1,0,0,65,3336,80,5,3,3,21,15,10,119,20,247,11,1,0,126,0,297,135,6,0,0,24,0,3,0,48,13215,1,3,2767,6,92,0,3,0,0,6,2,0,23,4,77,7,246,306,4232,70,287,95,18849,4,99,7,10,7,7,1,5,0,3,20,5,1,1,22,54,0,0,1,70,0,7,2,1,9,194,29,1,0,2,107,0,2,3,0,0,2520,2,1,11,7,32,113,2,3,66,66,0,6,169,221,181,435,6,208,270,94,0,0,0,0,34,0,47,2,71,0,0,7,2,45,1,24,0,16081,7,2,1,870,1002,2,6,3,33,8,1,3,8,25,1006,0,69,16,8974,7,18586,3,9,0,0,0,2,3,80
"81",2020-04-11,555,433,1825,601,19,21,1975,967,6303,13806,1058,1040,482,68,2226,28018,13,35,5,275,946,13,20727,136,661,484,5,120,820,23316,8,8,11,6927,81969,2709,60,577,533,1534,620,616,5831,223,6191,712,187,16,2759,2,7257,1939,118,18,34,1304,12,69,16,2905,94863,46,242,124908,408,2081,14,137,250,38,45,33,8,392,1000,1310,1689,8446,3842,70029,1318,8928,10743,152271,65,6005,381,865,191,283,1154,339,18,630,619,48,24,79,1026,3270,45,102,12,4530,19,87,370,7,319,3844,1560,92,16,263,1545,20,9,38,16,9,24571,1312,8,491,318,760,6409,268,546,5011,2974,2,133,6848,4428,6356,15987,2728,10480,5990,13584,120,12,15,12,356,4,4033,278,3380,11,8,2299,728,1188,21,2028,4,163027,198,19,10,10151,25107,25,385,32,2518,46,9,76,112,685,52167,53,2511,3736,79874,494,526396,767,175,258,4,1,40,14,18,23,275,26,2,2,83,13,57,337,11,6,30,4,23,3346,2,1,0,20,37,1,1124,1,28,27,0,0,12,654,1,0,0,73,3339,100,5,3,4,21,16,10,129,20,260,11,2,0,135,0,315,146,6,0,0,24,0,3,0,49,13851,1,3,2736,8,93,0,3,0,0,6,2,0,24,4,85,8,288,327,4357,72,320,101,19468,4,99,7,10,7,7,1,5,0,3,20,5,1,1,23,62,0,0,2,73,0,7,3,1,9,233,30,1,0,2,111,0,2,3,0,0,2653,4,1,11,10,34,119,2,3,86,74,0,6,181,247,208,470,6,211,291,106,0,0,0,0,35,0,52,2,74,0,0,8,2,50,1,25,0,16606,7,2,1,887,1036,2,6,3,35,8,1,3,8,28,1101,0,73,20,9892,7,20462,4,9,0,0,0,2,3,81
"82",2020-04-12,607,446,1914,638,19,21,2142,1013,6315,13945,1098,1136,621,71,2578,29647,14,35,5,300,1009,13,22192,136,675,497,5,122,820,24298,8,8,18,7213,82085,2776,60,595,574,1600,669,633,5991,234,6369,712,214,16,2967,2,7466,2065,125,21,34,1309,14,71,16,2974,121712,49,257,127854,566,2114,14,155,250,38,45,33,8,393,1004,1410,1701,9205,4241,71686,1352,9655,11145,156363,69,6748,389,951,197,283,1234,377,19,651,630,50,25,79,1053,3281,45,106,13,4683,20,105,378,7,324,4219,1662,93,16,272,1661,21,9,41,16,12,25746,1330,9,529,323,828,6525,290,599,5230,3234,2,134,7519,4648,6674,16585,2979,10512,6300,15770,126,12,15,12,356,4,4462,280,3630,11,10,2532,742,1205,25,2173,4,166831,210,19,10,10483,25415,25,388,32,2551,46,9,76,113,707,56956,54,2777,4123,85206,480,555313,865,181,262,6,1,43,14,18,23,293,29,2,2,90,13,60,350,11,6,34,4,26,3600,2,1,0,24,39,1,1223,1,29,27,0,0,12,714,1,0,0,80,3339,109,5,3,5,23,18,11,138,20,273,11,2,0,173,0,333,159,6,0,0,25,0,3,0,56,14412,1,3,3022,8,98,0,5,0,0,6,3,0,25,4,99,8,331,373,4474,76,334,103,19899,4,108,7,10,8,7,1,5,0,5,20,5,1,1,23,66,0,0,2,76,0,9,3,1,9,273,31,1,0,3,118,0,2,4,0,0,2747,4,1,12,10,34,128,2,4,91,79,0,6,193,297,232,504,7,214,316,130,0,0,0,0,35,0,59,2,80,0,0,8,2,53,1,25,0,17209,7,2,1,899,1106,2,6,3,38,8,1,3,8,31,1198,0,83,22,10629,7,22019,4,9,0,0,0,2,3,82
"83",2020-04-13,665,467,1983,646,19,23,2208,1039,6351,14041,1148,1361,803,72,2919,30589,18,35,5,330,1037,13,23430,136,685,497,5,122,820,25679,10,11,23,7525,82159,2852,60,612,626,1650,726,662,6059,235,6513,712,298,16,3167,4,7529,2190,137,21,34,1332,15,74,16,3064,125394,57,272,130072,566,2145,14,156,319,38,45,40,8,397,1009,1458,1711,10453,4557,73303,1378,10647,11586,159516,73,7370,391,1091,208,283,1300,419,19,655,632,59,26,79,1062,3292,45,106,16,4817,20,123,384,7,324,4661,1712,93,17,274,1763,21,9,62,16,14,26710,1349,9,529,343,854,6603,308,727,5496,3400,2,147,9784,4932,6934,16934,3231,10537,6633,18328,127,12,15,12,356,4,4934,291,4054,11,10,2918,769,1212,60,2272,4,170099,217,29,10,10948,25688,25,393,49,2579,47,9,77,113,726,61049,54,3102,4521,89570,480,580619,998,189,265,6,1,45,17,21,23,313,29,2,2,97,14,61,368,12,6,39,4,29,3903,2,1,0,27,39,1,1328,1,32,27,1,0,12,779,1,0,0,82,3341,112,5,3,6,25,21,12,143,20,285,11,2,0,177,0,355,164,6,0,0,28,0,3,0,59,14986,1,3,3194,8,99,0,5,0,0,6,3,0,25,4,109,8,358,399,4585,78,365,116,20465,4,123,7,12,9,7,2,5,0,5,20,6,1,1,24,69,0,0,2,77,0,10,3,1,9,296,35,1,0,3,126,0,2,4,0,0,2833,5,1,12,10,38,134,2,4,93,87,0,6,216,315,245,535,7,217,331,148,0,0,0,0,35,0,65,2,85,0,0,9,2,55,2,27,0,17756,7,4,1,919,1138,2,6,3,40,8,1,3,8,34,1296,0,93,25,11347,8,23528,4,9,0,0,0,2,3,83
"84",2020-04-14,714,475,2070,659,19,23,2277,1067,6415,14226,1197,1528,1012,72,3281,31119,18,35,5,354,1083,13,25262,136,713,528,5,122,848,27034,11,11,23,7917,82249,2979,60,618,638,1704,766,695,6111,241,6706,712,363,16,3286,6,7603,2350,149,41,34,1373,15,82,16,3161,131361,57,300,131359,636,2170,14,167,363,38,47,40,8,407,1012,1512,1720,11487,4839,74877,1400,11479,12046,162488,73,7645,397,1232,216,387,1355,430,19,657,641,59,35,79,1070,3307,45,108,16,4987,20,144,393,7,324,5014,1934,93,30,283,1888,28,9,63,16,16,27580,1366,9,570,373,908,6623,308,813,5837,3472,2,159,10303,5223,7202,17448,3428,10564,6879,21102,134,14,15,12,371,4,5369,299,4465,11,11,3252,835,1220,60,2415,4,172541,233,32,10,11445,25936,29,393,53,2613,49,9,77,113,747,65111,55,3372,4933,94845,483,607670,1165,189,266,6,1,45,17,23,24,326,31,2,2,102,16,62,384,13,7,46,4,33,4157,2,1,0,28,40,1,1532,1,35,30,1,0,14,899,1,0,0,92,3341,127,5,3,6,31,21,12,161,20,299,12,2,0,183,0,369,178,6,0,0,31,0,3,0,64,15748,1,3,3294,8,101,0,5,0,0,6,3,0,26,4,122,8,393,459,4683,78,406,123,21067,4,143,7,14,9,8,3,5,0,5,21,6,1,1,29,67,0,0,2,82,0,13,3,1,9,332,40,1,0,4,126,0,2,4,0,0,2955,9,1,14,11,44,139,2,4,96,94,0,7,230,335,263,567,7,222,351,170,0,0,0,0,36,0,73,2,94,0,0,10,2,56,2,27,0,18056,7,5,1,1033,1174,2,6,3,41,8,1,3,8,34,1403,0,98,28,12129,8,25831,4,9,0,0,0,2,3,84
"85",2020-04-15,784,494,2160,673,19,23,2443,1111,6440,14336,1253,1671,1231,73,3728,33573,18,35,5,397,1110,13,28320,136,747,542,5,122,848,28208,56,12,23,8273,82294,3105,117,626,638,1741,814,715,6216,254,6876,712,435,16,3614,8,7858,2505,159,51,35,1400,15,85,16,3237,134582,80,306,134753,636,2192,14,180,404,43,55,41,8,419,1017,1579,1727,12322,5136,76389,1415,12547,12501,165155,125,8100,401,1295,225,387,1405,449,19,666,658,59,48,79,1091,3373,45,110,16,5072,22,148,399,7,324,5399,2049,93,30,288,2024,29,9,74,16,16,28316,1386,9,584,407,974,6740,374,910,6383,3574,2,161,11475,5453,7582,18091,3711,10591,7216,24490,136,14,15,12,372,4,5862,314,4873,11,13,3699,863,1248,80,2506,4,177644,238,32,10,11927,26336,33,395,88,2643,49,9,81,114,780,69392,55,3764,5365,99483,492,636350,1302,197,267,6,1,48,23,25,25,336,33,2,2,111,17,63,393,13,7,50,5,36,4440,2,1,0,28,41,1,1736,1,36,32,1,0,17,1006,1,0,0,94,3342,131,5,4,6,33,24,12,166,21,309,12,2,0,189,0,388,183,6,0,0,35,0,3,0,72,17188,1,3,3804,8,102,0,5,1,0,6,3,0,31,4,134,8,405,469,4777,79,444,130,21645,5,146,7,16,10,8,3,5,0,5,21,6,1,1,30,69,0,0,2,83,0,13,3,1,9,406,46,3,0,4,127,0,2,4,0,0,3145,9,1,14,12,45,150,2,4,111,95,0,8,254,349,286,599,7,225,372,198,0,0,0,0,36,0,79,2,99,0,0,10,6,61,5,34,0,18708,7,5,1,1203,1239,2,6,4,43,8,1,3,8,35,1518,0,108,33,12894,8,28325,4,9,0,0,0,2,3,85
"86",2020-04-16,840,518,2268,673,19,23,2571,1159,6462,14476,1283,1700,1572,75,4204,34809,18,35,5,441,1167,15,30425,136,800,546,5,122,996,30808,56,12,27,8807,82341,3233,117,642,654,1791,862,735,6433,267,7074,712,591,16,3755,18,8225,2673,164,51,35,1434,16,92,17,3369,147091,80,348,137698,641,2207,14,196,438,43,55,41,8,426,1017,1652,1739,13430,5516,77995,1434,13271,12758,168941,143,8626,402,1402,234,449,1524,466,19,675,663,59,49,79,1128,3444,45,111,16,5182,25,171,412,7,324,5847,2154,93,31,303,2283,31,9,85,16,16,29383,1401,9,584,442,1081,6896,374,1019,6919,3751,7,174,12491,5660,7918,18841,4103,10613,7707,27938,138,14,15,12,426,4,6380,335,5318,11,15,4427,977,1268,80,2605,4,184948,238,32,10,12540,26732,33,395,94,2672,53,9,81,114,822,74193,55,4161,5825,104145,502,667592,1349,204,268,6,1,48,23,30,26,348,33,2,3,115,18,63,410,15,7,60,5,40,4857,2,1,0,29,43,1,1924,1,38,32,1,0,22,1257,1,0,0,105,3342,144,5,4,6,35,27,12,169,22,321,12,2,0,196,0,403,196,6,0,0,36,1,3,0,75,17941,1,3,4052,8,105,0,5,1,0,6,3,0,35,4,142,8,448,496,4869,80,486,142,22170,5,178,7,17,11,11,3,5,0,5,21,6,1,1,32,69,0,0,2,84,0,13,3,1,9,449,54,3,0,4,130,0,2,4,0,0,3327,9,1,14,13,46,152,2,4,128,103,0,8,274,362,314,629,7,229,392,232,0,0,0,0,38,0,83,2,103,0,0,10,8,61,5,48,0,19315,7,5,1,1333,1281,2,6,4,46,8,1,5,8,37,1643,0,116,35,13759,9,32916,4,9,0,0,0,2,3,86
